output>-0.26,712.436,0,19.5882,,1.11414,0.050204,438.42,,0.587944,0.0683913,562.678,,0.271939,0.014783,423.886,,0.548072,0.17896,1.91264,,1,0,50.2015,,1,0,1787.02,,0.465006,226.846,55.8429,,1,0,2149
output>-0.25,708.358,0,19.1134,,1.06636,0.0514606,424.891,,0.594889,0.0702888,554.266,,0.276001,0.0148891,411.239,,0.521566,0.185254,1.91264,,1,0,49.9112,,1,0,1659.14,,0.46898,212.214,54.7742,,1,0,2099
output>-0.24,701.748,0,18.4018,,1.04482,0.051717,413.178,,0.595492,0.0714968,546.095,,0.279491,0.0150443,403.214,,0.492178,0.185908,1.91264,,1,0,46.9747,,1,0,1605.53,,0.472854,206.9,53.8628,,1,0,2034
output>-0.23,694.046,0,17.953,,1.00904,0.0512138,403.146,,0.595646,0.0730672,536.466,,0.281443,0.0150305,392.567,,0.455301,0.181985,1.91264,,1,0,45.1412,,1,0,1539.4,,0.470371,201.309,52.8909,,1,0,1966
output>-0.22,689.246,0,16.8649,,1.06718,0.0535796,393.217,,0.598804,0.0753325,522.268,,0.272959,0.0151396,380.979,,0.518378,0.205455,1.91264,,1,0,44.0167,,1,0,1549.35,,0.474555,204.354,49.8572,,1,0,1908
output>-0.21,682.049,0,15.446,,1.02972,0.0529596,381.971,,0.58583,0.0762215,507.155,,0.27364,0.0152723,369.077,,0.55486,0.21079,1.91264,,1,0,43.3127,,1,0,1486.02,,0.470021,199.478,48.8635,,1,0,1857
output>-0.2,676.9,0,15.2127,,0.9982,0.0530124,370.225,,0.558649,0.076061,495.008,,0.291061,0.0152856,364.59,,0.59058,0.212486,1.91264,,1,0,41.6431,,1,0,1389.85,,0.450377,193.625,47.9459,,1,0,1801
output>-0.19,670.852,0,14.1311,,0.994338,0.053702,360.696,,0.543963,0.0772275,486.604,,0.29223,0.0154586,354.271,,0.635393,0.234014,1.66307,,1,0,39.9596,,1,0,1343.29,,0.446207,190.849,47.1346,,1,0,1748
output>-0.18,661.086,0,13.9169,,1.03377,0.056134,351.373,,0.542944,0.0784416,473.909,,0.293768,0.0157698,345.425,,0.633158,0.241521,1.66307,,1,0,38.6776,,1,0,1315.09,,0.441009,190.105,45.5753,,1,0,1700
output>-0.17,651.571,0,13.1149,,1.04436,0.0569477,340.851,,0.578968,0.0815699,460.001,,0.288117,0.01586,334.113,,0.530021,0.227404,1.56038,,1,0,37.7439,,1,0,1297.93,,0.446244,189.087,45.1334,,1,0,1651
